Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;Rating
466-61-5506;B;Mandalay;Member;Female;Electronic accessories;907;6;2721;57141;02/04/2019;10:52:00;Cash;53
721-86-6247;A;Yangon;Normal;Female;Home and lifestyle;6342;8;25368;532728;02/04/2019;12:55:00;Ewallet;74
289-65-5721;B;Mandalay;Normal;Female;Fashion accessories;8137;2;8137;170877;02/04/2019;19:28:00;Cash;65
545-46-3100;B;Mandalay;Member;Female;Electronic accessories;1059;3;15885;333585;02/04/2019;13:52:00;Credit card;87
418-02-5978;B;Mandalay;Normal;Female;Health and beauty;8409;9;378405;7946505;02/04/2019;10:54:00;Cash;8
269-04-5750;B;Mandalay;Member;Male;Fashion accessories;7382;4;14764;310044;02/04/2019;18:31:00;Cash;67
157-13-5295;A;Yangon;Member;Male;Health and beauty;5194;10;2597;54537;02/04/2019;18:24:00;Ewallet;65
645-78-8093;A;Yangon;Normal;Female;Sports and travel;9314;2;9314;195594;02/04/2019;18:09:00;Ewallet;41
211-30-9270;C;Naypyitaw;Normal;Male;Health and beauty;1741;5;43525;914025;02/04/2019;15:16:00;Credit card;49
755-12-3214;C;Naypyitaw;Member;Female;Fashion accessories;4422;5;11055;232155;02/04/2019;17:07:00;Credit card;86
346-84-3103;B;Mandalay;Member;Female;Electronic accessories;1322;5;3305;69405;02/04/2019;19:26:00;Cash;43
478-06-7835;A;Yangon;Normal;Male;Fashion accessories;8969;1;44845;941745;02/04/2019;11:20:00;Ewallet;49
540-11-4336;A;Yangon;Normal;Male;Food and beverages;2494;9;11223;235683;02/04/2019;16:49:00;Credit card;56
448-81-5016;A;Yangon;Normal;Male;Health and beauty;5977;2;5977;125517;02/04/2019;12:01:00;Credit card;58
142-72-4741;C;Naypyitaw;Member;Male;Fashion accessories;932;2;932;19572;03/04/2019;18:37:00;Credit card;6
217-58-1179;A;Yangon;Member;Male;Home and lifestyle;6265;4;1253;26313;03/04/2019;11:25:00;Cash;42
376-02-8238;B;Mandalay;Normal;Male;Home and lifestyle;9387;8;37548;788508;03/04/2019;18:42:00;Credit card;83
530-90-9855;A;Yangon;Member;Male;Home and lifestyle;4759;8;19036;399756;03/04/2019;14:47:00;Cash;57
866-05-7563;B;Mandalay;Member;Female;Electronic accessories;814;3;1221;25641;03/04/2019;19:43:00;Cash;48
604-70-6476;A;Yangon;Member;Male;Fashion accessories;1794;5;4485;94185;03/04/2019;14:04:00;Ewallet;68
799-71-1548;A;Yangon;Member;Male;Electronic accessories;7772;4;15544;326424;03/04/2019;16:11:00;Credit card;88
785-13-7708;B;Mandalay;Normal;Male;Food and beverages;7306;7;25571;536991;03/04/2019;19:06:00;Credit card;42
845-51-0542;B;Mandalay;Member;Male;Food and beverages;4655;9;209475;4398975;03/04/2019;15:34:00;Ewallet;64
662-47-5456;C;Naypyitaw;Member;Male;Fashion accessories;3519;10;17595;369495;03/04/2019;19:06:00;Credit card;84
883-17-4236;C;Naypyitaw;Normal;Female;Sports and travel;1439;2;1439;30219;03/04/2019;19:44:00;Credit card;72
290-68-2984;A;Yangon;Normal;Male;Home and lifestyle;2375;4;475;9975;03/04/2019;11:22:00;Cash;52
704-11-6354;A;Yangon;Member;Male;Home and lifestyle;589;8;2356;49476;03/04/2019;11:23:00;Cash;89
110-48-7033;B;Mandalay;Member;Male;Fashion accessories;3262;4;6524;137004;03/04/2019;14:12:00;Cash;9
366-93-0948;A;Yangon;Member;Male;Electronic accessories;6635;1;33175;696675;03/04/2019;10:46:00;Credit card;97
729-09-9681;A;Yangon;Member;Male;Home and lifestyle;2591;6;7773;163233;03/04/2019;10:16:00;Ewallet;87
151-16-1484;A;Yangon;Member;Male;Electronic accessories;3225;4;645;13545;03/04/2019;12:38:00;Ewallet;65
380-94-4661;C;Naypyitaw;Member;Male;Electronic accessories;6594;4;13188;276948;03/04/2019;13:05:00;Credit card;69
850-41-9669;A;Yangon;Normal;Female;Electronic accessories;7506;9;33777;709317;03/04/2019;13:25:00;Ewallet;62
821-07-3596;C;Naypyitaw;Normal;Female;Fashion accessories;1645;4;329;6909;03/04/2019;14:53:00;Ewallet;56
655-85-5130;B;Mandalay;Member;Female;Fashion accessories;383;4;766;16086;03/04/2019;19:22:00;Cash;57
447-15-7839;A;Yangon;Member;Female;Sports and travel;2224;10;1112;23352;03/04/2019;11:00:00;Cash;42
154-74-7179;B;Mandalay;Normal;Male;Sports and travel;5445;1;27225;571725;03/04/2019;19:24:00;Ewallet;79
253-12-6086;A;Yangon;Member;Female;Sports and travel;984;7;3444;72324;03/04/2019;12:43:00;Credit card;87
808-65-0703;C;Naypyitaw;Normal;Male;Home and lifestyle;3547;4;7094;148974;01/05/2019;17:22:00;Credit card;69
571-94-0759;B;Mandalay;Member;Female;Food and beverages;746;10;373;7833;01/05/2019;20:55:00;Cash;95
144-51-6085;A;Yangon;Member;Male;Home and lifestyle;7074;4;14148;297108;01/05/2019;16:05:00;Credit card;44
731-14-2199;A;Yangon;Member;Female;Home and lifestyle;3554;10;1777;37317;01/05/2019;13:34:00;Ewallet;7
783-09-1637;B;Mandalay;Normal;Female;Sports and travel;6743;5;168575;3540075;01/05/2019;18:13:00;Ewallet;63
687-15-1097;C;Naypyitaw;Member;Female;Health and beauty;2112;2;2112;44352;01/05/2019;19:17:00;Cash;97
126-54-1082;A;Yangon;Member;Female;Home and lifestyle;2154;9;9693;203553;01/05/2019;11:44:00;Credit card;88
633-91-1052;A;Yangon;Normal;Female;Home and lifestyle;1203;2;1203;25263;01/05/2019;15:51:00;Cash;51
477-24-6490;B;Mandalay;Normal;Female;Health and beauty;9971;6;29913;628173;01/05/2019;16:52:00;Ewallet;79
566-19-5475;B;Mandalay;Normal;Male;Fashion accessories;4797;7;167895;3525795;01/05/2019;20:52:00;Cash;62
526-86-8552;C;Naypyitaw;Member;Female;Home and lifestyle;2182;10;1091;22911;01/05/2019;17:36:00;Cash;71
376-56-3573;C;Naypyitaw;Normal;Female;Fashion accessories;9542;4;19084;400764;01/05/2019;13:23:00;Ewallet;64
537-72-0426;C;Naypyitaw;Member;Male;Fashion accessories;7099;10;35495;745395;01/05/2019;16:28:00;Cash;57
828-61-5674;A;Yangon;Member;Male;Sports and travel;4402;10;2201;46221;01/05/2019;19:57:00;Credit card;96
136-08-6195;A;Yangon;Normal;Female;Home and lifestyle;6996;8;27984;587664;01/05/2019;17:01:00;Credit card;64
523-38-0215;C;Naypyitaw;Normal;Male;Home and lifestyle;37;1;185;3885;01/05/2019;13:29:00;Credit card;79
490-29-1201;A;Yangon;Normal;Female;Sports and travel;1534;1;767;16107;01/05/2019;11:09:00;Cash;65
667-92-0055;A;Yangon;Member;Male;Health and beauty;9983;6;29949;628929;01/05/2019;15:02:00;Ewallet;85
565-17-3836;A;Yangon;Member;Female;Health and beauty;4767;4;9534;200214;01/05/2019;14:21:00;Cash;91
498-41-1961;B;Mandalay;Normal;Male;Health and beauty;6668;5;1667;35007;01/05/2019;18:01:00;Cash;76
593-95-4461;C;Naypyitaw;Member;Male;Home and lifestyle;7486;1;3743;78603;01/05/2019;14:49:00;Cash;69
226-71-3580;C;Naypyitaw;Normal;Female;Sports and travel;2375;9;106875;2244375;01/05/2019;12:02:00;Cash;95
283-79-9594;B;Mandalay;Normal;Female;Food and beverages;4851;7;169785;3565485;01/05/2019;13:30:00;Credit card;52
430-60-3493;A;Yangon;Member;Female;Home and lifestyle;9488;7;33208;697368;01/05/2019;14:38:00;Cash;42
139-20-0155;B;Mandalay;Member;Male;Electronic accessories;403;10;2015;42315;02/05/2019;17:37:00;Credit card;7
558-80-4082;C;Naypyitaw;Normal;Male;Electronic accessories;2785;7;97475;2046975;02/05/2019;17:20:00;Ewallet;6
278-97-7759;A;Yangon;Member;Female;Electronic accessories;6248;1;3124;65604;02/05/2019;20:29:00;Cash;47
316-68-6352;A;Yangon;Member;Female;Food and beverages;3636;2;3636;76356;02/05/2019;10:00:00;Cash;71
585-03-5943;B;Mandalay;Normal;Male;Health and beauty;1811;10;9055;190155;02/05/2019;11:46:00;Ewallet;59
211-05-0490;C;Naypyitaw;Member;Female;Electronic accessories;5192;5;1298;27258;02/05/2019;13:42:00;Cash;75
727-75-6477;C;Naypyitaw;Normal;Male;Electronic accessories;2884;4;5768;121128;02/05/2019;14:44:00;Cash;64
744-02-5987;A;Yangon;Member;Male;Home and lifestyle;7838;6;23514;493794;02/05/2019;14:16:00;Ewallet;58
307-83-9164;A;Yangon;Member;Male;Home and lifestyle;6001;4;12002;252042;02/05/2019;15:54:00;Cash;45
779-06-0012;C;Naypyitaw;Member;Female;Home and lifestyle;8861;1;44305;930405;02/05/2019;10:21:00;Cash;77
446-47-6729;C;Naypyitaw;Normal;Male;Fashion accessories;9982;2;9982;209622;02/05/2019;18:09:00;Credit card;67
573-10-3877;B;Mandalay;Member;Male;Health and beauty;3901;1;19505;409605;02/05/2019;16:46:00;Credit card;47
735-06-4124;C;Naypyitaw;Normal;Male;Food and beverages;4861;1;24305;510405;02/05/2019;15:31:00;Cash;44
439-54-7422;A;Yangon;Normal;Female;Electronic accessories;5119;4;10238;214998;02/05/2019;17:15:00;Credit card;47
396-90-2219;B;Mandalay;Normal;Female;Electronic accessories;1496;8;5984;125664;02/05/2019;12:29:00;Cash;86
411-77-0180;A;Yangon;Member;Male;Electronic accessories;722;7;2527;53067;02/05/2019;20:14:00;Ewallet;43
286-01-5402;A;Yangon;Normal;Female;Sports and travel;4023;7;140805;2956905;02/05/2019;13:22:00;Cash;96
803-17-8013;A;Yangon;Member;Female;Home and lifestyle;8879;8;35516;745836;02/05/2019;17:09:00;Cash;41
512-98-1403;A;Yangon;Member;Female;Electronic accessories;2648;3;3972;83412;02/05/2019;10:40:00;Ewallet;47
848-42-2560;A;Yangon;Normal;Female;Fashion accessories;8191;2;8191;172011;02/05/2019;17:43:00;Cash;78
532-59-7201;B;Mandalay;Member;Male;Sports and travel;7993;6;23979;503559;02/05/2019;14:04:00;Cash;55
181-94-6432;C;Naypyitaw;Member;Male;Fashion accessories;6933;2;6933;145593;02/05/2019;19:05:00;Ewallet;97
870-76-1733;A;Yangon;Member;Female;Food and beverages;1423;5;35575;747075;02/05/2019;10:08:00;Credit card;44
423-64-4619;A;Yangon;Member;Female;Health and beauty;1555;9;69975;1469475;02/05/2019;13:12:00;Cash;5
227-07-4446;C;Naypyitaw;Member;Female;Electronic accessories;7813;10;39065;820365;03/05/2019;20:51:00;Cash;44
174-36-3675;C;Naypyitaw;Member;Male;Food and beverages;9937;2;9937;208677;03/05/2019;17:29:00;Cash;52
428-83-5800;C;Naypyitaw;Member;Female;Food and beverages;2108;3;3162;66402;03/05/2019;10:25:00;Cash;73
603-07-0961;C;Naypyitaw;Member;Male;Electronic accessories;7479;5;186975;3926475;03/05/2019;11:34:00;Cash;49
704-20-4138;C;Naypyitaw;Member;Female;Health and beauty;2967;7;103845;2180745;03/05/2019;18:58:00;Credit card;81
787-15-1757;C;Naypyitaw;Member;Male;Health and beauty;4407;4;8814;185094;03/05/2019;16:28:00;Ewallet;84
649-11-3678;C;Naypyitaw;Normal;Female;Food and beverages;2293;9;103185;2166885;03/05/2019;20:26:00;Cash;55
622-20-1945;C;Naypyitaw;Normal;Female;Health and beauty;3942;1;1971;41391;03/05/2019;15:08:00;Cash;84
372-94-8041;A;Yangon;Normal;Male;Health and beauty;1526;6;4578;96138;03/05/2019;18:03:00;Ewallet;98
563-91-7120;A;Yangon;Normal;Female;Fashion accessories;6177;5;154425;3242925;03/05/2019;13:21:00;Cash;67
746-54-5508;A;Yangon;Normal;Male;Home and lifestyle;2152;6;6456;135576;03/05/2019;12:48:00;Credit card;94
276-54-0879;B;Mandalay;Normal;Male;Sports and travel;9774;4;19548;410508;03/05/2019;19:53:00;Ewallet;64
815-11-1168;A;Yangon;Member;Male;Food and beverages;9978;5;24945;523845;03/05/2019;19:09:00;Cash;54
719-76-3868;C;Naypyitaw;Member;Male;Food and beverages;9426;4;18852;395892;03/05/2019;16:30:00;Cash;86
730-61-8757;B;Mandalay;Member;Male;Health and beauty;5113;4;10226;214746;03/05/2019;10:11:00;Credit card;4
340-66-0321;A;Yangon;Member;Male;Electronic accessories;3636;4;7272;152712;03/05/2019;13:07:00;Cash;76
868-81-1752;B;Mandalay;Normal;Male;Home and lifestyle;2202;9;9909;208089;03/05/2019;18:48:00;Cash;68
634-97-8956;A;Yangon;Normal;Male;Food and beverages;329;3;4935;103635;03/05/2019;17:27:00;Credit card;91
566-71-1091;A;Yangon;Normal;Male;Fashion accessories;7702;5;19255;404355;03/05/2019;15:59:00;Cash;55
442-48-3607;A;Yangon;Member;Male;Food and beverages;2348;2;2348;49308;03/05/2019;11:21:00;Credit card;79
835-16-0096;C;Naypyitaw;Member;Male;Sports and travel;147;5;3675;77175;03/05/2019;13:48:00;Ewallet;85
527-09-6272;A;Yangon;Member;Female;Electronic accessories;2845;5;71125;1493625;03/05/2019;10:17:00;Credit card;91
898-04-2717;A;Yangon;Normal;Male;Fashion accessories;764;9;3438;72198;03/05/2019;15:49:00;Ewallet;75
692-27-8933;B;Mandalay;Normal;Female;Sports and travel;5795;6;17385;365085;03/05/2019;13:02:00;Cash;52
633-09-3463;C;Naypyitaw;Normal;Female;Electronic accessories;4765;3;71475;1500975;03/05/2019;12:58:00;Credit card;95
374-17-3652;B;Mandalay;Member;Female;Food and beverages;4282;9;19269;404649;03/05/2019;15:26:00;Credit card;89
378-07-7001;B;Mandalay;Member;Male;Electronic accessories;4809;3;72135;1514835;03/05/2019;18:23:00;Credit card;78
433-75-6987;B;Mandalay;Member;Female;Health and beauty;5597;7;195895;4113795;03/05/2019;19:06:00;Ewallet;89
873-95-4984;B;Mandalay;Member;Female;Health and beauty;769;7;26915;565215;03/05/2019;20:21:00;Cash;77
416-13-5917;C;Naypyitaw;Normal;Female;Food and beverages;9703;5;242575;5094075;03/05/2019;16:24:00;Ewallet;93
150-89-8043;A;Yangon;Normal;Male;Sports and travel;4465;3;66975;1406475;03/05/2019;15:04:00;Cash;62
135-84-8019;A;Yangon;Normal;Female;Fashion accessories;7793;9;350685;7364385;03/05/2019;16:10:00;Ewallet;76
441-94-7118;A;Yangon;Member;Male;Electronic accessories;7195;1;35975;755475;03/05/2019;12:14:00;Cash;73
725-96-3778;C;Naypyitaw;Member;Female;Home and lifestyle;8925;8;357;7497;03/05/2019;10:13:00;Cash;47
531-80-1784;A;Yangon;Normal;Male;Electronic accessories;2602;7;9107;191247;01/06/2019;17:38:00;Cash;51
400-45-1220;B;Mandalay;Normal;Female;Health and beauty;135;10;675;14175;01/06/2019;11:06:00;Credit card;48
860-79-0874;C;Naypyitaw;Member;Female;Fashion accessories;993;10;4965;104265;01/06/2019;14:53:00;Credit card;66
834-61-8124;A;Yangon;Normal;Male;Electronic accessories;5169;7;180915;3799215;01/06/2019;18:22:00;Cash;55
115-99-4379;B;Mandalay;Member;Female;Fashion accessories;5473;7;191555;4022655;01/06/2019;19:02:00;Credit card;85
565-67-6697;B;Mandalay;Member;Male;Home and lifestyle;27;9;1215;25515;01/06/2019;14:16:00;Cash;48
320-49-6392;C;Naypyitaw;Normal;Female;Electronic accessories;3024;1;1512;31752;01/06/2019;15:44:00;Cash;84
889-04-9723;B;Mandalay;Member;Female;Food and beverages;8914;4;17828;374388;01/06/2019;12:20:00;Credit card;78
632-90-0281;C;Naypyitaw;Normal;Female;Fashion accessories;3755;10;18775;394275;01/06/2019;20:01:00;Credit card;93
554-42-2417;C;Naypyitaw;Normal;Female;Sports and travel;9544;10;4772;100212;01/06/2019;13:45:00;Cash;52
453-63-6187;B;Mandalay;Normal;Male;Electronic accessories;275;3;4125;86625;01/06/2019;15:40:00;Ewallet;65
578-80-7669;B;Mandalay;Normal;Male;Sports and travel;7497;1;37485;787185;01/06/2019;16:58:00;Cash;56
612-36-5536;A;Yangon;Member;Male;Food and beverages;8096;8;32384;680064;01/06/2019;11:12:00;Credit card;74
605-72-4132;C;Naypyitaw;Normal;Female;Food and beverages;9447;8;37788;793548;01/06/2019;15:12:00;Cash;91
471-41-2823;C;Naypyitaw;Normal;Male;Food and beverages;9979;2;9979;209559;01/06/2019;20:37:00;Ewallet;8
462-67-9126;A;Yangon;Normal;Male;Home and lifestyle;7322;6;21966;461286;01/06/2019;17:44:00;Cash;72
272-27-9238;C;Naypyitaw;Normal;Female;Food and beverages;4124;4;8248;173208;01/06/2019;16:23:00;Cash;71
834-25-9262;C;Naypyitaw;Normal;Female;Fashion accessories;8168;4;16336;343056;01/06/2019;12:12:00;Cash;91
122-61-9553;C;Naypyitaw;Normal;Female;Electronic accessories;5132;9;23094;484974;02/06/2019;19:33:00;Cash;56
468-88-0009;A;Yangon;Member;Male;Home and lifestyle;6594;4;13188;276948;02/06/2019;10:29:00;Cash;6
613-59-9758;C;Naypyitaw;Normal;Female;Sports and travel;1436;10;718;15078;02/06/2019;14:28:00;Cash;54
254-31-0042;A;Yangon;Member;Male;Electronic accessories;215;9;9675;203175;02/06/2019;12:46:00;Credit card;78
201-86-2184;B;Mandalay;Member;Female;Electronic accessories;2626;7;9191;193011;02/06/2019;19:40:00;Cash;99
261-12-8671;B;Mandalay;Normal;Female;Fashion accessories;6096;2;6096;128016;02/06/2019;19:39:00;Credit card;49
730-70-9830;C;Naypyitaw;Normal;Female;Home and lifestyle;7011;6;21033;441693;02/06/2019;17:54:00;Ewallet;52
382-25-8917;C;Naypyitaw;Normal;Male;Fashion accessories;4208;6;12624;265104;02/06/2019;12:25:00;Cash;89
422-29-8786;A;Yangon;Normal;Female;Home and lifestyle;6709;5;167725;3522225;02/06/2019;16:47:00;Credit card;91
667-23-5919;A;Yangon;Member;Female;Fashion accessories;967;5;24175;507675;02/06/2019;12:52:00;Ewallet;7
843-01-4703;B;Mandalay;Member;Female;Home and lifestyle;3538;9;15921;334341;02/06/2019;19:50:00;Credit card;96
743-88-1662;C;Naypyitaw;Normal;Male;Sports and travel;9549;7;334215;7018515;02/06/2019;18:17:00;Ewallet;87
595-86-2894;C;Naypyitaw;Member;Male;Fashion accessories;9698;4;19396;407316;02/06/2019;17:20:00;Ewallet;94
182-69-8360;B;Mandalay;Normal;Female;Electronic accessories;2365;4;473;9933;02/06/2019;13:32:00;Credit card;4
289-15-7034;A;Yangon;Member;Male;Sports and travel;8233;4;16466;345786;02/06/2019;10:37:00;Credit card;75
462-78-5240;C;Naypyitaw;Normal;Female;Electronic accessories;2661;2;2661;55881;02/06/2019;14:35:00;Cash;42
868-52-7573;B;Mandalay;Normal;Female;Food and beverages;9969;5;249225;5233725;02/06/2019;12:09:00;Cash;99
153-58-4872;C;Naypyitaw;Member;Female;Food and beverages;7489;4;14978;314538;02/06/2019;15:32:00;Ewallet;42
662-72-2873;A;Yangon;Normal;Female;Food and beverages;4094;5;10235;214935;02/06/2019;13:58:00;Ewallet;99
525-88-7307;B;Mandalay;Member;Male;Sports and travel;7582;1;3791;79611;02/06/2019;13:19:00;Cash;58
689-16-9784;C;Naypyitaw;Normal;Male;Food and beverages;4677;6;14031;294651;02/06/2019;13:37:00;Cash;6
725-56-0833;A;Yangon;Normal;Female;Health and beauty;3232;10;1616;33936;02/06/2019;16:49:00;Credit card;10
394-41-0748;C;Naypyitaw;Member;Female;Fashion accessories;5407;9;243315;5109615;02/06/2019;14:55:00;Ewallet;95
596-42-3999;B;Mandalay;Normal;Male;Food and beverages;1822;7;6377;133917;02/06/2019;14:04:00;Credit card;66
541-89-9860;C;Naypyitaw;Member;Female;Fashion accessories;8048;3;12072;253512;02/06/2019;12:31:00;Cash;81
173-82-9529;B;Mandalay;Normal;Female;Fashion accessories;3795;10;18975;398475;02/06/2019;14:51:00;Cash;97
563-36-9814;A;Yangon;Member;Male;Electronic accessories;7682;1;3841;80661;03/06/2019;18:27:00;Ewallet;72
308-47-4913;A;Yangon;Member;Female;Sports and travel;5226;10;2613;54873;03/06/2019;12:45:00;Credit card;62
885-17-6250;A;Yangon;Normal;Female;Health and beauty;7974;1;3987;83727;03/06/2019;10:36:00;Ewallet;73
726-27-2396;A;Yangon;Normal;Female;Health and beauty;775;5;19375;406875;03/06/2019;20:36:00;Ewallet;43
316-01-3952;A;Yangon;Normal;Female;Food and beverages;5427;5;135675;2849175;03/06/2019;14:16:00;Ewallet;46
760-54-1821;B;Mandalay;Normal;Male;Home and lifestyle;1359;9;61155;1284255;03/06/2019;10:26:00;Cash;58
793-10-3222;B;Mandalay;Member;Female;Health and beauty;4106;6;12318;258678;03/06/2019;13:30:00;Credit card;83
346-12-3257;B;Mandalay;Member;Male;Electronic accessories;1924;9;8658;181818;03/06/2019;16:28:00;Cash;8
110-05-6330;C;Naypyitaw;Normal;Female;Food and beverages;3943;6;11829;248409;03/06/2019;20:18:00;Credit card;94
651-61-0874;C;Naypyitaw;Normal;Male;Home and lifestyle;4622;4;9244;194124;03/06/2019;20:04:00;Credit card;62
236-86-3015;C;Naypyitaw;Member;Male;Home and lifestyle;1398;1;699;14679;03/06/2019;13:38:00;Ewallet;98
831-64-0259;B;Mandalay;Normal;Female;Fashion accessories;3975;5;99375;2086875;03/06/2019;10:43:00;Ewallet;96
587-03-7455;C;Naypyitaw;Member;Female;Fashion accessories;9779;7;342265;7187565;03/06/2019;17:30:00;Ewallet;49
882-40-4577;A;Yangon;Member;Male;Sports and travel;6726;4;13452;282492;03/06/2019;15:28:00;Credit card;8
732-67-5346;A;Yangon;Normal;Male;Food and beverages;1379;5;34475;723975;03/06/2019;19:07:00;Credit card;78
725-32-9708;B;Mandalay;Member;Female;Fashion accessories;6871;4;13742;288582;03/06/2019;19:01:00;Cash;41
256-08-8343;A;Yangon;Normal;Female;Home and lifestyle;5653;4;11306;237426;03/06/2019;19:48:00;Ewallet;55
372-26-1506;C;Naypyitaw;Normal;Female;Fashion accessories;2382;5;5955;125055;03/06/2019;19:24:00;Ewallet;54
244-08-0162;B;Mandalay;Normal;Female;Health and beauty;3421;10;17105;359205;03/06/2019;13:00:00;Cash;51
569-71-4390;B;Mandalay;Normal;Male;Sports and travel;2187;2;2187;45927;03/06/2019;14:29:00;Ewallet;69
132-23-6451;A;Yangon;Member;Male;Health and beauty;2097;5;52425;1100925;03/06/2019;13:21:00;Cash;78
696-90-2548;A;Yangon;Normal;Male;Sports and travel;2584;3;3876;81396;03/06/2019;18:55:00;Ewallet;66
472-15-9636;A;Yangon;Normal;Male;Home and lifestyle;5093;8;20372;427812;01/07/2019;19:36:00;Ewallet;92
268-03-6164;B;Mandalay;Normal;Male;Health and beauty;9611;1;48055;1009155;01/07/2019;16:28:00;Ewallet;78
750-57-9686;C;Naypyitaw;Normal;Female;Home and lifestyle;4538;4;9076;190596;01/07/2019;13:48:00;Credit card;87
186-09-3669;C;Naypyitaw;Member;Female;Health and beauty;8151;1;40755;855855;01/07/2019;10:57:00;Ewallet;92
848-07-1692;B;Mandalay;Normal;Female;Health and beauty;5722;2;5722;120162;01/07/2019;17:13:00;Ewallet;83
745-71-3520;A;Yangon;Member;Female;Electronic accessories;2522;7;8827;185367;01/07/2019;10:23:00;Cash;82
266-76-6436;C;Naypyitaw;Member;Female;Food and beverages;386;3;579;12159;01/07/2019;13:57:00;Ewallet;75
740-22-2500;C;Naypyitaw;Normal;Female;Electronic accessories;8405;3;126075;2647575;01/07/2019;13:29:00;Cash;98
271-88-8734;C;Naypyitaw;Member;Female;Fashion accessories;9721;10;48605;1020705;01/07/2019;13:00:00;Credit card;87
301-81-8610;B;Mandalay;Member;Male;Fashion accessories;2542;8;10168;213528;01/07/2019;19:42:00;Credit card;67
489-64-4354;C;Naypyitaw;Normal;Male;Fashion accessories;1628;1;814;17094;01/07/2019;15:36:00;Cash;5
